id,product_id,picture_code,url,is_active,created_at,updated_at
4adfe04f-02eb-4aaf-ae3f-8332efddfcd7,MLA6304839,758955-MLA32691404974_102019,https://mla-s2-p.mlstatic.com/758955-MLA32691404974_102019-F.jpg,True,2025-04-03 12:09:12.789109,2025-04-03 12:09:12.789114
e2251ca6-119b-4c5e-8532-a47cf27a1b40,MLA6304839,897310-MLA32691404977_102019,https://mla-s2-p.mlstatic.com/897310-MLA32691404977_102019-F.jpg,True,2025-04-03 12:09:12.789126,2025-04-03 12:09:12.789127
9b1d2460-d647-40ec-ac3c-27dd90235b2d,MLA6304839,859696-MLA32691548343_102019,https://mla-s1-p.mlstatic.com/859696-MLA32691548343_102019-F.jpg,True,2025-04-03 12:09:12.789140,2025-04-03 12:09:12.789141
2c51eb81-384e-4af2-8b00-0229843a0319,MLA6304839,854138-MLU78110030771_082024,https://http2.mlstatic.com/D_NQ_NP_854138-MLU78110030771_082024-F.jpg,True,2025-04-03 12:09:12.789159,2025-04-03 12:09:12.789160
d034ca13-a8ac-4fbf-8553-a405745437aa,MLA6304839,890973-MLU78110020519_082024,https://http2.mlstatic.com/D_NQ_NP_890973-MLU78110020519_082024-F.jpg,True,2025-04-03 12:09:12.789177,2025-04-03 12:09:12.789178
48c1d79c-2226-4a70-a8cc-c69a262a1c22,MLA21148211,811575-MLB43753796427_102020,https://http2.mlstatic.com/D_NQ_NP_811575-MLB43753796427_102020-F.jpg,True,2025-04-03 12:09:12.789383,2025-04-03 12:09:12.789388
4401857a-b559-40bf-b056-a49cd2920f1c,MLA23298505,606270-MLU69409005802_052023,https://http2.mlstatic.com/D_NQ_NP_606270-MLU69409005802_052023-F.jpg,True,2025-04-03 12:09:12.790044,2025-04-03 12:09:12.790045
17946d86-5c0d-4b9e-89da-6122b6d33d96,MLA23298505,694256-MLU74856583701_032024,https://http2.mlstatic.com/D_NQ_NP_694256-MLU74856583701_032024-F.jpg,True,2025-04-03 12:09:12.790057,2025-04-03 12:09:12.790062
97bc88d5-fcf2-42ee-8e23-dd7073541778,MLA23298505,706270-MLU73579710574_122023,https://http2.mlstatic.com/D_NQ_NP_706270-MLU73579710574_122023-F.jpg,True,2025-04-03 12:09:12.790080,2025-04-03 12:09:12.790081
a2cd3eaa-2c79-4931-9053-93103556ec10,MLA23298505,627457-MLU78087437134_082024,https://http2.mlstatic.com/D_NQ_NP_627457-MLU78087437134_082024-F.jpg,True,2025-04-03 12:09:12.790098,2025-04-03 12:09:12.790098
b96e434b-d7e0-4860-b929-bd059768ccfe,MLA23298505,620213-MLU72856380203_112023,https://http2.mlstatic.com/D_NQ_NP_620213-MLU72856380203_112023-F.jpg,True,2025-04-03 12:09:12.790111,2025-04-03 12:09:12.790117
1d1fddfe-2350-4e0b-ab21-384781adfa11,MLA29761568,675423-MLU74048851912_012024,https://http2.mlstatic.com/D_NQ_NP_675423-MLU74048851912_012024-F.jpg,True,2025-04-03 12:09:12.790195,2025-04-03 12:09:12.790195
5f27385e-6837-4146-a171-3c94f396705b,MLA29761568,967951-MLA82564479069_022025,https://http2.mlstatic.com/D_NQ_NP_967951-MLA82564479069_022025-F.jpg,True,2025-04-03 12:09:12.790207,2025-04-03 12:09:12.790207
db7b1e3f-5f72-41f7-bb19-fc4d55252ea7,MLA29761568,911731-MLA82280538014_022025,https://http2.mlstatic.com/D_NQ_NP_911731-MLA82280538014_022025-F.jpg,True,2025-04-03 12:09:12.790221,2025-04-03 12:09:12.790221
b52ded2a-4a5a-4a0a-94af-8d59b02940e5,MLA29761568,602547-MLA82564352423_022025,https://http2.mlstatic.com/D_NQ_NP_602547-MLA82564352423_022025-F.jpg,True,2025-04-03 12:09:12.790239,2025-04-03 12:09:12.790244
65c7cb21-6eff-4180-b0b0-511b1cd2d1dc,MLA42167579,679990-MLA79866842798_102024,https://http2.mlstatic.com/D_NQ_NP_679990-MLA79866842798_102024-F.jpg,True,2025-04-03 12:09:12.790616,2025-04-03 12:09:12.790616
e8ec30cc-7560-4b86-af57-6f8b7f0b7ec0,MLA42167579,862881-MLA80101826560_102024,https://http2.mlstatic.com/D_NQ_NP_862881-MLA80101826560_102024-F.jpg,True,2025-04-03 12:09:12.790634,2025-04-03 12:09:12.790635
898c90a7-fbf2-42e6-ab65-02bfbe8b1a5f,MLA42167579,661581-MLA80357182547_102024,https://http2.mlstatic.com/D_NQ_NP_661581-MLA80357182547_102024-F.jpg,True,2025-04-03 12:09:12.790647,2025-04-03 12:09:12.790647
e94406f7-b3a2-4a86-a8f2-429000b81c68,MLA42167579,653395-MLA80101707672_102024,https://http2.mlstatic.com/D_NQ_NP_653395-MLA80101707672_102024-F.jpg,True,2025-04-03 12:09:12.790660,2025-04-03 12:09:12.790660
aa43d485-3ac5-486c-af33-0ca2f746687d,MLA36289974,843180-MLU76091268281_042024,https://http2.mlstatic.com/D_NQ_NP_843180-MLU76091268281_042024-F.jpg,True,2025-04-03 12:09:12.791040,2025-04-03 12:09:12.791040
e67ecce1-cf15-4737-86aa-ec4c9a05ad00,MLA36289974,633909-MLU75915938892_042024,https://http2.mlstatic.com/D_NQ_NP_633909-MLU75915938892_042024-F.jpg,True,2025-04-03 12:09:12.791053,2025-04-03 12:09:12.791053
2b5200d8-2179-4ba7-a5ea-6235889b8dc9,MLA36289974,971798-MLU75916106362_042024,https://http2.mlstatic.com/D_NQ_NP_971798-MLU75916106362_042024-F.jpg,True,2025-04-03 12:09:12.791065,2025-04-03 12:09:12.791069
2725f6d9-ee32-4915-848c-3e5c647032bb,MLA36289974,971759-MLU75915938898_042024,https://http2.mlstatic.com/D_NQ_NP_971759-MLU75915938898_042024-F.jpg,True,2025-04-03 12:09:12.791081,2025-04-03 12:09:12.791082
58511222-5c23-4666-b154-b044a9d68ebb,MLA45968959,960602-MLA82033741914_022025,https://http2.mlstatic.com/D_NQ_NP_960602-MLA82033741914_022025-F.jpg,True,2025-04-03 12:09:12.791868,2025-04-03 12:09:12.791869
43f48092-c7e1-4673-856a-b7fc0ed60f10,MLA45968959,842891-MLA82315840813_022025,https://http2.mlstatic.com/D_NQ_NP_842891-MLA82315840813_022025-F.jpg,True,2025-04-03 12:09:12.791875,2025-04-03 12:09:12.791875
3cbe5907-1f26-44bf-b97d-735b5ddef567,MLA45968959,696413-MLA82033722534_022025,https://http2.mlstatic.com/D_NQ_NP_696413-MLA82033722534_022025-F.jpg,True,2025-04-03 12:09:12.791881,2025-04-03 12:09:12.791881
b33743fb-a5cb-4a52-b858-e13e9bb15c57,MLA45968959,724658-MLA82876529742_032025,https://http2.mlstatic.com/D_NQ_NP_724658-MLA82876529742_032025-F.jpg,True,2025-04-03 12:09:12.791888,2025-04-03 12:09:12.791890
cfe46ede-0024-49f0-a04f-3a06c8378d0a,MLA45968959,655827-MLA82876419882_032025,https://http2.mlstatic.com/D_NQ_NP_655827-MLA82876419882_032025-F.jpg,True,2025-04-03 12:09:12.791896,2025-04-03 12:09:12.791897
8ce81632-ccfb-4dd1-9d20-cf5c5fc97ab4,MLA24266840,911414-MLU74219614902_012024,https://http2.mlstatic.com/D_NQ_NP_911414-MLU74219614902_012024-F.jpg,True,2025-04-03 12:09:12.792326,2025-04-03 12:09:12.792326
72dc6018-51ac-4b15-8d1f-77eadee181a3,MLA24266840,721184-MLU74219568760_012024,https://http2.mlstatic.com/D_NQ_NP_721184-MLU74219568760_012024-F.jpg,True,2025-04-03 12:09:12.792330,2025-04-03 12:09:12.792330
bf78a0d8-89e5-462b-b4c1-7a1e74eae2db,MLA24266840,670855-MLU70326176114_072023,https://http2.mlstatic.com/D_NQ_NP_670855-MLU70326176114_072023-F.jpg,True,2025-04-03 12:09:12.792333,2025-04-03 12:09:12.792334
5bf7f5b9-e070-4cd4-abdf-51a6417d2abf,MLA24266840,719252-MLU73885192119_012024,https://http2.mlstatic.com/D_NQ_NP_719252-MLU73885192119_012024-F.jpg,True,2025-04-03 12:09:12.792337,2025-04-03 12:09:12.792337
33df9304-d427-4b8a-bc07-af2779a616ba,MLA24266840,731333-MLU70326176118_072023,https://http2.mlstatic.com/D_NQ_NP_731333-MLU70326176118_072023-F.jpg,True,2025-04-03 12:09:12.792340,2025-04-03 12:09:12.792341
a810b274-d94e-4d72-a0d2-192b942bbfd2,MLA24266840,897909-MLU74857698077_032024,https://http2.mlstatic.com/D_NQ_NP_897909-MLU74857698077_032024-F.jpg,True,2025-04-03 12:09:12.792344,2025-04-03 12:09:12.792344
59fdf8ce-0917-4851-9778-65af01ad49ff,MLA20053803,754314-MLA74110453094_012024,https://http2.mlstatic.com/D_NQ_NP_754314-MLA74110453094_012024-F.jpg,True,2025-04-03 12:09:12.792415,2025-04-03 12:09:12.792416
99b2876f-f331-4c23-9ff3-172bd3390a4b,MLA20053803,861331-MLA74116301382_012024,https://http2.mlstatic.com/D_NQ_NP_861331-MLA74116301382_012024-F.jpg,True,2025-04-03 12:09:12.792419,2025-04-03 12:09:12.792419
ff92f540-0967-437d-9a9a-db378f967f0e,MLA20053803,822285-MLA43079185135_082020,https://http2.mlstatic.com/D_NQ_NP_822285-MLA43079185135_082020-F.jpg,True,2025-04-03 12:09:12.792422,2025-04-03 12:09:12.792423
28b0f04f-5dc8-4509-92ef-971f467559f6,MLA37201577,639869-MLU76644691567_052024,https://http2.mlstatic.com/D_NQ_NP_639869-MLU76644691567_052024-F.jpg,True,2025-04-03 12:09:12.792475,2025-04-03 12:09:12.792475
421a4cda-70d4-47ed-80d1-32c41c7e6075,MLA37201577,793634-MLU76644632267_052024,https://http2.mlstatic.com/D_NQ_NP_793634-MLU76644632267_052024-F.jpg,True,2025-04-03 12:09:12.792478,2025-04-03 12:09:12.792478
57a79475-fb40-4e19-92d7-7739aeed363b,MLA25208932,916584-MLU70680492838_072023,https://http2.mlstatic.com/D_NQ_NP_916584-MLU70680492838_072023-F.jpg,True,2025-04-03 12:09:12.792537,2025-04-03 12:09:12.792538
3e586eef-9ca7-4c14-bb4b-2a014231db3d,MLA25208932,686511-MLU70680492830_072023,https://http2.mlstatic.com/D_NQ_NP_686511-MLU70680492830_072023-F.jpg,True,2025-04-03 12:09:12.792541,2025-04-03 12:09:12.792541
7aa91876-0a54-4217-a6bf-8565bb2add17,MLA25208932,952626-MLU70710058675_072023,https://http2.mlstatic.com/D_NQ_NP_952626-MLU70710058675_072023-F.jpg,True,2025-04-03 12:09:12.792544,2025-04-03 12:09:12.792545
39ddb60b-1a0f-40a4-8a6b-09533aaeffb1,MLA25208932,828649-MLU70710226109_072023,https://http2.mlstatic.com/D_NQ_NP_828649-MLU70710226109_072023-F.jpg,True,2025-04-03 12:09:12.792548,2025-04-03 12:09:12.792548
c1968a50-5a57-4175-b123-b3eab8dbbd1b,MLA19862210,948943-MLU78058922458_082024,https://http2.mlstatic.com/D_NQ_NP_948943-MLU78058922458_082024-F.jpg,True,2025-04-03 12:09:12.792616,2025-04-03 12:09:12.792616
f1df57ef-2604-44cb-ae34-3ec83436fd82,MLA19862210,883018-MLU78059042182_082024,https://http2.mlstatic.com/D_NQ_NP_883018-MLU78059042182_082024-F.jpg,True,2025-04-03 12:09:12.792620,2025-04-03 12:09:12.792620
0a77c84d-b4aa-472e-891d-8990489a189b,MLA21560522,774446-MLB28175914405_092018,https://http2.mlstatic.com/D_NQ_NP_774446-MLB28175914405_092018-F.jpg,True,2025-04-03 12:09:12.792672,2025-04-03 12:09:12.792672
31587379-1517-40e0-875f-ba699b81ce39,MLA21560522,876486-MLB73981962430_012024,https://http2.mlstatic.com/D_NQ_NP_876486-MLB73981962430_012024-F.jpg,True,2025-04-03 12:09:12.792676,2025-04-03 12:09:12.792676
a4e14fd3-e2db-4f00-8c62-3c3542457da1,MLA16233186,700343-MLA74650711082_022024,https://http2.mlstatic.com/D_NQ_NP_700343-MLA74650711082_022024-F.jpg,True,2025-04-03 12:09:12.792890,2025-04-03 12:09:12.792890
a5218eca-681f-4038-891f-2c281018870c,MLA16233186,864549-MLU74842920836_032024,https://http2.mlstatic.com/D_NQ_NP_864549-MLU74842920836_032024-F.jpg,True,2025-04-03 12:09:12.792894,2025-04-03 12:09:12.792894
4e95b0e2-daf3-4223-84b1-72b5ad21ad9b,MLA16233186,972698-MLU74816161118_032024,https://http2.mlstatic.com/D_NQ_NP_972698-MLU74816161118_032024-F.jpg,True,2025-04-03 12:09:12.792897,2025-04-03 12:09:12.792898
714a898c-2f8a-43ac-8a10-368013c66afb,MLA16233186,892546-MLA79472166247_092024,https://http2.mlstatic.com/D_NQ_NP_892546-MLA79472166247_092024-F.jpg,True,2025-04-03 12:09:12.792902,2025-04-03 12:09:12.792902
5413d8c9-c6a0-4635-9977-435c6cc07e0d,MLA42186257,741175-MLA79884660558_102024,https://http2.mlstatic.com/D_NQ_NP_741175-MLA79884660558_102024-F.jpg,True,2025-04-03 12:09:12.793055,2025-04-03 12:09:12.793055
77be9130-b8a8-47c1-963e-5a7c7d7caacd,MLA45025509,782276-MLA81309319884_122024,https://http2.mlstatic.com/D_NQ_NP_782276-MLA81309319884_122024-F.jpg,True,2025-04-03 12:09:12.793155,2025-04-03 12:09:12.793155
e2da132f-eab5-458a-a58e-76e541d5b97c,MLA45025509,716667-MLA81309319890_122024,https://http2.mlstatic.com/D_NQ_NP_716667-MLA81309319890_122024-F.jpg,True,2025-04-03 12:09:12.793158,2025-04-03 12:09:12.793158
bf15ad7a-2646-4992-97b4-613cc4c3f95f,MLA45025509,924774-MLA81309319894_122024,https://http2.mlstatic.com/D_NQ_NP_924774-MLA81309319894_122024-F.jpg,True,2025-04-03 12:09:12.793162,2025-04-03 12:09:12.793162
bbc48f7a-b75b-4e66-9e10-09a3aca887cf,MLA45025509,674591-MLA81309233428_122024,https://http2.mlstatic.com/D_NQ_NP_674591-MLA81309233428_122024-F.jpg,True,2025-04-03 12:09:12.793165,2025-04-03 12:09:12.793165
1b51f1c8-b6dc-4955-99e0-df32d0c36679,MLA45025509,980491-MLA81309387838_122024,https://http2.mlstatic.com/D_NQ_NP_980491-MLA81309387838_122024-F.jpg,True,2025-04-03 12:09:12.793168,2025-04-03 12:09:12.793168
1bc14b83-0751-43d0-8400-7aceaf68a968,MLA45199143,922290-MLA81423472230_122024,https://http2.mlstatic.com/D_NQ_NP_922290-MLA81423472230_122024-F.jpg,True,2025-04-03 12:09:12.793293,2025-04-03 12:09:12.793293
2e17247d-fb41-4375-ba0c-3b2bcfffc530,MLA45199143,667538-MLA81423472232_122024,https://http2.mlstatic.com/D_NQ_NP_667538-MLA81423472232_122024-F.jpg,True,2025-04-03 12:09:12.793296,2025-04-03 12:09:12.793296
b6269684-8b20-4ec2-b7f7-0536c88baafd,MLA45199143,682454-MLA81693161793_122024,https://http2.mlstatic.com/D_NQ_NP_682454-MLA81693161793_122024-F.jpg,True,2025-04-03 12:09:12.793301,2025-04-03 12:09:12.793301
b6c918eb-2185-4358-a81c-eb26a65bccc9,MLA22826595,736238-MLU54974014944_042023,https://http2.mlstatic.com/D_NQ_NP_736238-MLU54974014944_042023-F.jpg,True,2025-04-03 12:09:12.793351,2025-04-03 12:09:12.793351
17fd02da-937e-44d7-bfa2-a2f279485f62,MLA22826595,959023-MLU73764795893_012024,https://http2.mlstatic.com/D_NQ_NP_959023-MLU73764795893_012024-F.jpg,True,2025-04-03 12:09:12.793354,2025-04-03 12:09:12.793354
b324a0f3-8ea3-4880-bc7f-850b816384e6,MLA36633513,612552-MLU76208063027_052024,https://http2.mlstatic.com/D_NQ_NP_612552-MLU76208063027_052024-F.jpg,True,2025-04-03 12:09:12.793494,2025-04-03 12:09:12.793494
7b875369-31a0-452d-983c-c443769bc9c8,MLA36633513,756849-MLU76027304092_052024,https://http2.mlstatic.com/D_NQ_NP_756849-MLU76027304092_052024-F.jpg,True,2025-04-03 12:09:12.793498,2025-04-03 12:09:12.793498
3ef80117-2ccc-4179-b67b-bd45c0738134,MLA36633513,609364-MLU76765718593_062024,https://http2.mlstatic.com/D_NQ_NP_609364-MLU76765718593_062024-F.jpg,True,2025-04-03 12:09:12.793501,2025-04-03 12:09:12.793501
13b9050a-ab27-46a9-a14d-f3375f872bfe,MLA36633513,982913-MLU78041537760_082024,https://http2.mlstatic.com/D_NQ_NP_982913-MLU78041537760_082024-F.jpg,True,2025-04-03 12:09:12.793504,2025-04-03 12:09:12.793505
4f119227-18f6-4deb-b990-9adc681df7df,MLA36633513,849997-MLU76027304108_052024,https://http2.mlstatic.com/D_NQ_NP_849997-MLU76027304108_052024-F.jpg,True,2025-04-03 12:09:12.793508,2025-04-03 12:09:12.793508
184ebb40-b5a4-46dd-837a-4c08f3ba8409,MLA36633513,833449-MLU76208111803_052024,https://http2.mlstatic.com/D_NQ_NP_833449-MLU76208111803_052024-F.jpg,True,2025-04-03 12:09:12.793513,2025-04-03 12:09:12.793513
33ca639f-09df-4389-944d-4cade69788de,MLA36633513,672272-MLU76566014198_062024,https://http2.mlstatic.com/D_NQ_NP_672272-MLU76566014198_062024-F.jpg,True,2025-04-03 12:09:12.793516,2025-04-03 12:09:12.793517
facd92b3-1a39-445b-af25-56ae4604044e,MLA36633513,774043-MLU76765718559_062024,https://http2.mlstatic.com/D_NQ_NP_774043-MLU76765718559_062024-F.jpg,True,2025-04-03 12:09:12.793520,2025-04-03 12:09:12.793520
7705de29-4049-4b50-a7a2-918ddacba17f,MLA36633513,931550-MLU76765718567_062024,https://http2.mlstatic.com/D_NQ_NP_931550-MLU76765718567_062024-F.jpg,True,2025-04-03 12:09:12.793523,2025-04-03 12:09:12.793523
c8bbd917-53ab-4323-a3c7-8273cd74d683,MLA36633513,876785-MLU76765718579_062024,https://http2.mlstatic.com/D_NQ_NP_876785-MLU76765718579_062024-F.jpg,True,2025-04-03 12:09:12.793527,2025-04-03 12:09:12.793527
8a5a523c-1206-4020-8438-b1e5242bec62,MLA36633513,851227-MLU76566014220_062024,https://http2.mlstatic.com/D_NQ_NP_851227-MLU76566014220_062024-F.jpg,True,2025-04-03 12:09:12.793530,2025-04-03 12:09:12.793530
88bf7f5c-e4e7-4de8-b03a-a95c1f57180e,MLA36633513,766624-MLU76566014226_062024,https://http2.mlstatic.com/D_NQ_NP_766624-MLU76566014226_062024-F.jpg,True,2025-04-03 12:09:12.793533,2025-04-03 12:09:12.793534
bed9b609-e525-44ef-acef-9097c4ff21a2,MLA42977080,717126-MLA80593833547_112024,https://http2.mlstatic.com/D_NQ_NP_717126-MLA80593833547_112024-F.jpg,True,2025-04-03 12:09:12.793574,2025-04-03 12:09:12.793574
9464fb40-3fec-46de-8b25-46b7b84833e5,MLA32064840,857967-MLU74389633329_022024,https://http2.mlstatic.com/D_NQ_NP_857967-MLU74389633329_022024-F.jpg,True,2025-04-03 12:09:12.793684,2025-04-03 12:09:12.793684
052e3a15-34d4-416b-99ed-bfd58d74d2d2,MLA22964864,731601-MLU54977742823_042023,https://http2.mlstatic.com/D_NQ_NP_731601-MLU54977742823_042023-F.jpg,True,2025-04-03 12:09:12.793785,2025-04-03 12:09:12.793785
8b7417e4-d347-448b-a847-a4faef6b2b85,MLA24460156,706996-MLU78013821034_082024,https://http2.mlstatic.com/D_NQ_NP_706996-MLU78013821034_082024-F.jpg,True,2025-04-03 12:09:12.793940,2025-04-03 12:09:12.793940
a68f820a-3166-499a-b022-ca216437a153,MLA24460156,946614-MLU74224407560_022024,https://http2.mlstatic.com/D_NQ_NP_946614-MLU74224407560_022024-F.jpg,True,2025-04-03 12:09:12.793943,2025-04-03 12:09:12.793944
9ab190e5-be15-4897-94de-c46890da1522,MLA24460156,982035-MLU78239377895_082024,https://http2.mlstatic.com/D_NQ_NP_982035-MLU78239377895_082024-F.jpg,True,2025-04-03 12:09:12.793947,2025-04-03 12:09:12.793947
6302904e-8df7-4106-8cb8-99555283d121,MLA24460156,642500-MLU73456566418_122023,https://http2.mlstatic.com/D_NQ_NP_642500-MLU73456566418_122023-F.jpg,True,2025-04-03 12:09:12.793950,2025-04-03 12:09:12.793950
f236b54b-b557-46c3-9052-d7a141b90c22,MLA24460156,636736-MLU73784219734_012024,https://http2.mlstatic.com/D_NQ_NP_636736-MLU73784219734_012024-F.jpg,True,2025-04-03 12:09:12.793954,2025-04-03 12:09:12.793954
dc0f37fa-5b1b-4b9e-a6e2-41a9ed685139,MLA20544894,978472-MEC32125652047_092019,https://http2.mlstatic.com/D_NQ_NP_978472-MEC32125652047_092019-F.jpg,True,2025-04-03 12:09:12.794101,2025-04-03 12:09:12.794101
59a56033-5fd1-457e-8729-df8ff841200f,MLA20544894,750545-MEC74113032114_012024,https://http2.mlstatic.com/D_NQ_NP_750545-MEC74113032114_012024-F.jpg,True,2025-04-03 12:09:12.794105,2025-04-03 12:09:12.794105
a16046bd-4bb8-416b-9912-18627a049426,MLA20544894,976661-MLU73568258315_122023,https://http2.mlstatic.com/D_NQ_NP_976661-MLU73568258315_122023-F.jpg,True,2025-04-03 12:09:12.794108,2025-04-03 12:09:12.794108
